##NAMES=Goethite
##RRUFFID=R120086
##IDEAL CHEMISTRY=FeO(OH)
##LOCALITY=Alexander mine, Vrancice, Příbram, Central Bohemia Region, Bohemia, Czech Republic
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Elongated black crystals, associated with R070363, čechite
##STATUS=The identification of this mineral has been confirmed only by single crystal X-ray diffraction
##URL=https://www.rruff.net/odr/rruff_sample/R120086
##DIFFRACTION SAMPLE DESCRIPTION=Single crystal, powder profile is calculated
##CELL PARAMETERS=a: 4.6012 b: 9.961 c: 3.0218 alpha: 90 beta: 90 gamma: 90 volume: 138.49 crystal system: orthorhombic
##FILETYPE=RAW Powder Diffraction Profile

65.250, 0.000
65.260, 0.000
65.270, 0.000
65.280, 0.000
65.290, 0.000
65.300, 0.000
65.310, 0.000
65.320, 0.000
65.330, 0.000
65.340, 0.000
65.350, 0.000
65.360, 0.000
65.370, 0.000
65.380, 0.000
65.390, 0.000
65.400, 0.000
65.410, 0.000
65.420, 0.000
65.430, 0.000
65.440, 0.000
65.450, 0.000
65.460, 0.000
65.470, 0.000
65.480, 0.000
65.490, 0.000
65.500, 0.000
65.510, 0.001
65.520, 0.002
65.530, 0.006
65.540, 0.015
65.550, 0.035
65.560, 0.079
65.570, 0.164
65.580, 0.316
65.590, 0.565
65.600, 0.940
65.610, 1.451
65.620, 2.079
65.630, 2.767
65.640, 3.420
65.650, 3.924
65.660, 4.181
65.670, 4.136
65.680, 3.799
65.690, 3.240
65.700, 2.566
65.710, 1.888
65.720, 1.293
65.730, 0.829
65.740, 0.510
65.750, 0.325
65.760, 0.258
65.770, 0.292
65.780, 0.419
65.790, 0.633
65.800, 0.920
65.810, 1.255
65.820, 1.593
65.830, 1.880
65.840, 2.059
65.850, 2.094
65.860, 1.978
65.870, 1.735
65.880, 1.413
65.890, 1.068
65.900, 0.750
65.910, 0.489
65.920, 0.296
65.930, 0.166
65.940, 0.087
65.950, 0.042
65.960, 0.019
65.970, 0.008
65.980, 0.003
65.990, 0.001
66.000, 0.000
66.010, 0.000
66.020, 0.000
66.030, 0.000
66.040, 0.000
66.050, 0.000
66.060, 0.000
66.070, 0.000
66.080, 0.000
66.090, 0.000
66.100, 0.000
66.110, 0.000
66.120, 0.000
66.130, 0.000
66.140, 0.000
66.150, 0.000
66.160, 0.000
66.170, 0.000
66.180, 0.000
66.190, 0.000
66.200, 0.000
66.210, 0.000
66.220, 0.000
66.230, 0.000
66.240, 0.000
66.250, 0.000
66.260, 0.000
66.270, 0.000
66.280, 0.000
66.290, 0.000
66.300, 0.000
66.310, 0.000
66.320, 0.000
66.330, 0.000
66.340, 0.000
66.350, 0.000
66.360, 0.000
66.370, 0.000
66.380, 0.000
66.390, 0.000
66.400, 0.000
66.410, 0.000
66.420, 0.000
66.430, 0.000
66.440, 0.000
66.450, 0.000
66.460, 0.000
66.470, 0.000
66.480, 0.000
66.490, 0.000
66.500, 0.000
66.510, 0.000
66.520, 0.000
66.530, 0.000
66.540, 0.000
66.550, 0.000
66.560, 0.000
66.570, 0.000
66.580, 0.000
66.590, 0.000
66.600, 0.000
66.610, 0.000
66.620, 0.000
66.630, 0.000
66.640, 0.000
66.650, 0.000
66.660, 0.000
66.670, 0.000
66.680, 0.000
66.690, 0.000
66.700, 0.000
66.710, 0.000
66.720, 0.000
66.730, 0.000
66.740, 0.000
66.750, 0.000
66.760, 0.000
66.770, 0.000
66.780, 0.000
66.790, 0.000
66.800, 0.000
66.810, 0.000
66.820, 0.000
66.830, 0.000
66.840, 0.000
66.850, 0.000
66.860, 0.000
66.870, 0.000
66.880, 0.000
66.890, 0.000
66.900, 0.000
66.910, 0.000
66.920, 0.000
66.930, 0.000
66.940, 0.000
66.950, 0.000
66.960, 0.000
66.970, 0.000
66.980, 0.000
66.990, 0.000
67.000, 0.000
67.010, 0.000
67.020, 0.000
67.030, 0.001
67.040, 0.002
67.050, 0.006
67.060, 0.015
67.070, 0.035
67.080, 0.076
67.090, 0.153
67.100, 0.285
67.110, 0.494
67.120, 0.795
67.130, 1.190
67.140, 1.656
67.150, 2.141
67.160, 2.574
67.170, 2.876
67.180, 2.988
67.190, 2.884
67.200, 2.588
67.210, 2.159
67.220, 1.674
67.230, 1.207
67.240, 0.811
67.250, 0.511
67.260, 0.310
67.270, 0.197
67.280, 0.159
67.290, 0.186
67.300, 0.273
67.310, 0.419
67.320, 0.616
67.330, 0.849
67.340, 1.091
67.350, 1.303
67.360, 1.447
67.370, 1.494
67.380, 1.434
67.390, 1.280
67.400, 1.063
67.410, 0.822
67.420, 0.593
67.430, 0.399
67.440, 0.253
67.450, 0.151
67.460, 0.087
67.470, 0.049
67.480, 0.028
67.490, 0.016
67.500, 0.010
67.510, 0.006
67.520, 0.003
67.530, 0.002
67.540, 0.001
67.550, 0.001
67.560, 0.001
67.570, 0.001
67.580, 0.001
67.590, 0.002
67.600, 0.003
67.610, 0.004
67.620, 0.005
67.630, 0.006
67.640, 0.006
67.650, 0.007
67.660, 0.006
67.670, 0.005
67.680, 0.004
67.690, 0.003
67.700, 0.002
67.710, 0.002
67.720, 0.001
67.730, 0.001
67.740, 0.000
67.750, 0.000
67.760, 0.001
67.770, 0.002
67.780, 0.004
67.790, 0.009
67.800, 0.019
67.810, 0.039
67.820, 0.072
67.830, 0.124
67.840, 0.198
67.850, 0.296
67.860, 0.411
67.870, 0.531
67.880, 0.637
67.890, 0.711
67.900, 0.738
67.910, 0.713
67.920, 0.640
67.930, 0.534
67.940, 0.415
67.950, 0.300
67.960, 0.202
67.970, 0.127
67.980, 0.077
67.990, 0.048
68.000, 0.037
68.010, 0.042
68.020, 0.061
68.030, 0.093
68.040, 0.139
68.050, 0.195
68.060, 0.255
68.070, 0.310
68.080, 0.351
68.090, 0.369
68.100, 0.360
68.110, 0.328
68.120, 0.277
68.130, 0.218
68.140, 0.159
68.150, 0.108
68.160, 0.069
68.170, 0.040
68.180, 0.022
68.190, 0.011
68.200, 0.005
68.210, 0.002
68.220, 0.001
68.230, 0.000
68.240, 0.000
68.250, 0.000
68.260, 0.000
68.270, 0.000
68.280, 0.000
68.290, 0.000
68.300, 0.000
68.310, 0.000
68.320, 0.000
68.330, 0.000
68.340, 0.000
68.350, 0.000
68.360, 0.000
68.370, 0.000
68.380, 0.000
68.390, 0.000
68.400, 0.000
68.410, 0.001
68.420, 0.003
68.430, 0.007
68.440, 0.017
68.450, 0.039
68.460, 0.083
68.470, 0.165
68.480, 0.306
68.490, 0.527
68.500, 0.844
68.510, 1.258
68.520, 1.746
68.530, 2.254
68.540, 2.707
68.550, 3.025
68.560, 3.145
68.570, 3.042
68.580, 2.738
68.590, 2.293
68.600, 1.787
68.610, 1.296
68.620, 0.876
68.630, 0.554
68.640, 0.334
68.650, 0.204
68.660, 0.150
68.670, 0.161
68.680, 0.230
68.690, 0.357
68.700, 0.541
68.710, 0.770
68.720, 1.023
68.730, 1.266
68.740, 1.457
68.750, 1.561
68.760, 1.556
68.770, 1.443
68.780, 1.245
68.790, 0.999
68.800, 0.746
68.810, 0.519
68.820, 0.335
68.830, 0.202
68.840, 0.113
68.850, 0.059
68.860, 0.029
68.870, 0.013
68.880, 0.006
68.890, 0.005
68.900, 0.008
68.910, 0.019
68.920, 0.043
68.930, 0.091
68.940, 0.181
68.950, 0.337
68.960, 0.581
68.970, 0.935
68.980, 1.399
68.990, 1.949
69.000, 2.526
69.010, 3.048
69.020, 3.422
69.030, 3.577
69.040, 3.479
69.050, 3.150
69.060, 2.654
69.070, 2.081
69.080, 1.520
69.090, 1.034
69.100, 0.658
69.110, 0.397
69.120, 0.240
69.130, 0.168
69.140, 0.169
69.150, 0.236
69.160, 0.368
69.170, 0.567
69.180, 0.825
69.190, 1.125
69.200, 1.440
69.210, 1.732
69.220, 1.969
69.230, 2.131
69.240, 2.216
69.250, 2.239
69.260, 2.219
69.270, 2.168
69.280, 2.087
69.290, 1.967
69.300, 1.797
69.310, 1.574
69.320, 1.310
69.330, 1.029
69.340, 0.759
69.350, 0.525
69.360, 0.340
69.370, 0.208
69.380, 0.123
69.390, 0.079
69.400, 0.068
69.410, 0.085
69.420, 0.130
69.430, 0.202
69.440, 0.301
69.450, 0.419
69.460, 0.543
69.470, 0.657
69.480, 0.739
69.490, 0.774
69.500, 0.754
69.510, 0.685
69.520, 0.578
69.530, 0.455
69.540, 0.333
69.550, 0.227
69.560, 0.144
69.570, 0.085
69.580, 0.047
69.590, 0.024
69.600, 0.011
69.610, 0.005
69.620, 0.002
69.630, 0.001
69.640, 0.000
69.650, 0.000
69.660, 0.001
69.670, 0.002
69.680, 0.005
69.690, 0.010
69.700, 0.023
69.710, 0.047
69.720, 0.089
69.730, 0.160
69.740, 0.267
69.750, 0.414
69.760, 0.600
69.770, 0.808
69.780, 1.014
69.790, 1.185
69.800, 1.290
69.810, 1.307
69.820, 1.233
69.830, 1.084
69.840, 0.887
69.850, 0.676
69.860, 0.480
69.870, 0.318
69.880, 0.198
69.890, 0.118
69.900, 0.072
69.910, 0.055
69.920, 0.062
69.930, 0.092
69.940, 0.144
69.950, 0.219
69.960, 0.313
69.970, 0.418
69.980, 0.519
69.990, 0.601
70.000, 0.648
70.010, 0.651
70.020, 0.609
70.030, 0.530
70.040, 0.430
70.050, 0.325
70.060, 0.228
70.070, 0.149
70.080, 0.091
70.090, 0.052
70.100, 0.027
70.110, 0.013
70.120, 0.006
70.130, 0.003
70.140, 0.001
70.150, 0.000
70.160, 0.000
70.170, 0.000
70.180, 0.000
70.190, 0.000
70.200, 0.000
70.210, 0.000
70.220, 0.000
70.230, 0.000
70.240, 0.000
70.250, 0.000
70.260, 0.000
70.270, 0.000
70.280, 0.000
70.290, 0.000
70.300, 0.000
70.310, 0.000
70.320, 0.000
70.330, 0.000
70.340, 0.000
70.350, 0.000
70.360, 0.000
70.370, 0.000
70.380, 0.000
70.390, 0.000
70.400, 0.000
70.410, 0.000
70.420, 0.000
70.430, 0.000
70.440, 0.000
70.450, 0.000
70.460, 0.000
70.470, 0.000
70.480, 0.000
70.490, 0.000
70.500, 0.000
70.510, 0.000
70.520, 0.000
70.530, 0.000
70.540, 0.000
70.550, 0.000
70.560, 0.000
70.570, 0.000
70.580, 0.000
70.590, 0.000
70.600, 0.000
70.610, 0.000
70.620, 0.000
70.630, 0.000
70.640, 0.000
70.650, 0.000
70.660, 0.000
70.670, 0.000
70.680, 0.000
70.690, 0.000
70.700, 0.000
70.710, 0.000
70.720, 0.000
70.730, 0.000
70.740, 0.000
70.750, 0.000
70.760, 0.000
70.770, 0.000
70.780, 0.000
70.790, 0.000
70.800, 0.000
70.810, 0.000
70.820, 0.000
70.830, 0.000
70.840, 0.000
70.850, 0.000
70.860, 0.000
70.870, 0.000
70.880, 0.000
70.890, 0.000
70.900, 0.000
70.910, 0.000
70.920, 0.000
70.930, 0.000
70.940, 0.000
70.950, 0.000
70.960, 0.000
70.970, 0.000
70.980, 0.000
70.990, 0.000
71.000, 0.000
71.010, 0.000
71.020, 0.000
71.030, 0.000
71.040, 0.000
71.050, 0.000
71.060, 0.000
71.070, 0.000
71.080, 0.000
71.090, 0.000
71.100, 0.000
71.110, 0.000
71.120, 0.000
71.130, 0.000
71.140, 0.000
71.150, 0.000
71.160, 0.000
71.170, 0.000
71.180, 0.000
71.190, 0.000
71.200, 0.000
71.210, 0.000
71.220, 0.000
71.230, 0.000
71.240, 0.000
71.250, 0.000
71.260, 0.000
71.270, 0.000
71.280, 0.000
71.290, 0.000
71.300, 0.000
71.310, 0.000
71.320, 0.000
71.330, 0.001
71.340, 0.002
71.350, 0.004
71.360, 0.010
71.370, 0.021
71.380, 0.044
71.390, 0.083
71.400, 0.148
71.410, 0.247
71.420, 0.385
71.430, 0.563
71.440, 0.777
71.450, 1.018
71.460, 1.280
71.470, 1.565
71.480, 1.885
71.490, 2.263
71.500, 2.716
71.510, 3.240
71.520, 3.795
71.530, 4.304
71.540, 4.670
71.550, 4.802
71.560, 4.652
71.570, 4.230
71.580, 3.605
71.590, 2.881
71.600, 2.170
71.610, 1.559
71.620, 1.099
71.630, 0.802
71.640, 0.651
71.650, 0.613
71.660, 0.653
71.670, 0.744
71.680, 0.872
71.690, 1.033
71.700, 1.235
71.710, 1.477
71.720, 1.749
71.730, 2.022
71.740, 2.249
71.750, 2.381
71.760, 2.381
71.770, 2.238
71.780, 1.971
71.790, 1.622
71.800, 1.247
71.810, 0.895
71.820, 0.599
71.830, 0.374
71.840, 0.218
71.850, 0.118
71.860, 0.060
71.870, 0.028
71.880, 0.012
71.890, 0.005
71.900, 0.002
71.910, 0.001
71.920, 0.000
71.930, 0.000
71.940, 0.000
71.950, 0.000
71.960, 0.000
71.970, 0.000
71.980, 0.000
71.990, 0.000
72.000, 0.000
72.010, 0.000
72.020, 0.000
72.030, 0.000
72.040, 0.000
72.050, 0.000
72.060, 0.000
72.070, 0.000
72.080, 0.000
72.090, 0.000
72.100, 0.000
72.110, 0.000
72.120, 0.000
72.130, 0.000
72.140, 0.000
72.150, 0.000
72.160, 0.000
72.170, 0.000
72.180, 0.001
72.190, 0.002
72.200, 0.003
72.210, 0.006
72.220, 0.011
72.230, 0.018
72.240, 0.027
72.250, 0.039
72.260, 0.051
72.270, 0.062
72.280, 0.071
72.290, 0.075
72.300, 0.075
72.310, 0.069
72.320, 0.060
72.330, 0.048
72.340, 0.036
72.350, 0.026
72.360, 0.017
72.370, 0.010
72.380, 0.006
72.390, 0.004
72.400, 0.003
72.410, 0.003
72.420, 0.004
72.430, 0.006
72.440, 0.010
72.450, 0.015
72.460, 0.020
72.470, 0.026
72.480, 0.032
72.490, 0.036
72.500, 0.038
72.510, 0.037
72.520, 0.034
72.530, 0.029
72.540, 0.023
72.550, 0.017
72.560, 0.012
72.570, 0.008
72.580, 0.005
72.590, 0.003
72.600, 0.001
72.610, 0.001
72.620, 0.000
72.630, 0.000
72.640, 0.000
72.650, 0.000
72.660, 0.000
72.670, 0.000
72.680, 0.000
72.690, 0.000
72.700, 0.000
72.710, 0.000
72.720, 0.000
72.730, 0.000
72.740, 0.000
72.750, 0.000
72.760, 0.000
72.770, 0.000
72.780, 0.000
72.790, 0.000
72.800, 0.000
72.810, 0.000
72.820, 0.000
72.830, 0.000
72.840, 0.000
72.850, 0.000
72.860, 0.000
72.870, 0.000
72.880, 0.000
72.890, 0.000
72.900, 0.000
72.910, 0.000
72.920, 0.000
72.930, 0.000
72.940, 0.000
72.950, 0.000
72.960, 0.000
72.970, 0.000
72.980, 0.000
72.990, 0.000
73.000, 0.000
73.010, 0.000
73.020, 0.000
73.030, 0.000
73.040, 0.000
73.050, 0.000
73.060, 0.000
73.070, 0.001
73.080, 0.003
73.090, 0.008
73.100, 0.019
73.110, 0.041
73.120, 0.083
73.130, 0.155
73.140, 0.270
73.150, 0.439
73.160, 0.667
73.170, 0.946
73.180, 1.251
73.190, 1.544
73.200, 1.779
73.210, 1.912
73.220, 1.919
73.230, 1.798
73.240, 1.571
73.250, 1.282
73.260, 0.976
73.270, 0.694
73.280, 0.461
73.290, 0.286
73.300, 0.168
73.310, 0.097
73.320, 0.063
73.330, 0.058
73.340, 0.080
73.350, 0.128
73.360, 0.206
73.370, 0.314
73.380, 0.449
73.390, 0.601
73.400, 0.750
73.410, 0.873
73.420, 0.950
73.430, 0.964
73.440, 0.913
73.450, 0.807
73.460, 0.665
73.470, 0.512
73.480, 0.368
73.490, 0.247
73.500, 0.155
73.510, 0.090
73.520, 0.049
73.530, 0.025
73.540, 0.012
73.550, 0.005
73.560, 0.002
73.570, 0.001
73.580, 0.000
73.590, 0.000
73.600, 0.000
73.610, 0.000
73.620, 0.000
73.630, 0.000
73.640, 0.000
73.650, 0.000
73.660, 0.000
73.670, 0.000
73.680, 0.000
73.690, 0.000
73.700, 0.000
73.710, 0.000
73.720, 0.000
73.730, 0.000
73.740, 0.000
73.750, 0.000
73.760, 0.000
73.770, 0.000
73.780, 0.000
73.790, 0.000
73.800, 0.000
73.810, 0.000
73.820, 0.000
73.830, 0.000
73.840, 0.000
73.850, 0.000
73.860, 0.000
73.870, 0.000
73.880, 0.000
73.890, 0.000
73.900, 0.000
73.910, 0.000
73.920, 0.000
73.930, 0.000
73.940, 0.000
73.950, 0.000
73.960, 0.000
73.970, 0.000
73.980, 0.000
73.990, 0.000
74.000, 0.000
74.010, 0.000
74.020, 0.000
74.030, 0.000
74.040, 0.000
74.050, 0.000
74.060, 0.000
74.070, 0.000
74.080, 0.000
74.090, 0.000
74.100, 0.000
74.110, 0.000
74.120, 0.000
74.130, 0.000
74.140, 0.000
74.150, 0.000
74.160, 0.000
74.170, 0.000
74.180, 0.000
74.190, 0.000
74.200, 0.000
74.210, 0.000
74.220, 0.000
74.230, 0.000
74.240, 0.000
74.250, 0.000
74.260, 0.000
74.270, 0.000
74.280, 0.000
74.290, 0.000
74.300, 0.000
74.310, 0.000
74.320, 0.000
74.330, 0.000
74.340, 0.000
74.350, 0.000
74.360, 0.000
74.370, 0.000
74.380, 0.000
74.390, 0.000
74.400, 0.000
74.410, 0.000
74.420, 0.000
74.430, 0.000
74.440, 0.000
74.450, 0.000
74.460, 0.000
74.470, 0.000
74.480, 0.000
74.490, 0.000
74.500, 0.000
74.510, 0.000
74.520, 0.000
74.530, 0.000
74.540, 0.000
74.550, 0.000
74.560, 0.000
74.570, 0.000
74.580, 0.000
74.590, 0.000
74.600, 0.000
74.610, 0.000
74.620, 0.000
74.630, 0.000
74.640, 0.000
74.650, 0.000
74.660, 0.000
74.670, 0.000
74.680, 0.000
74.690, 0.000
74.700, 0.000
74.710, 0.000
74.720, 0.000
74.730, 0.000
74.740, 0.000
74.750, 0.000
74.760, 0.000
74.770, 0.000
74.780, 0.000
74.790, 0.000
74.800, 0.000
74.810, 0.000
74.820, 0.000
74.830, 0.000
74.840, 0.000
74.850, 0.000
74.860, 0.000
74.870, 0.000
74.880, 0.000
74.890, 0.000
74.900, 0.000
74.910, 0.001
74.920, 0.003
74.930, 0.007
74.940, 0.016
74.950, 0.033
74.960, 0.065
74.970, 0.120
74.980, 0.205
74.990, 0.328
75.000, 0.490
75.010, 0.685
75.020, 0.894
75.030, 1.091
75.040, 1.245
75.050, 1.329
75.060, 1.329
75.070, 1.248
75.080, 1.108
75.090, 0.942
75.100, 0.786
75.110, 0.668
75.120, 0.605
75.130, 0.598
75.140, 0.631
75.150, 0.684
75.160, 0.732
75.170, 0.756
75.180, 0.747
75.190, 0.710
75.200, 0.657
75.210, 0.609
75.220, 0.580
75.230, 0.580
75.240, 0.606
75.250, 0.645
75.260, 0.680
75.270, 0.693
75.280, 0.675
75.290, 0.623
75.300, 0.546
75.310, 0.461
75.320, 0.383
75.330, 0.327
75.340, 0.298
75.350, 0.297
75.360, 0.315
75.370, 0.341
75.380, 0.362
75.390, 0.368
75.400, 0.354
75.410, 0.320
75.420, 0.270
75.430, 0.214
75.440, 0.158
75.450, 0.109
75.460, 0.071
75.470, 0.043
75.480, 0.024
75.490, 0.013
75.500, 0.006
75.510, 0.003
75.520, 0.001
75.530, 0.000
75.540, 0.000
75.550, 0.000
75.560, 0.000
75.570, 0.000
75.580, 0.000
75.590, 0.000
75.600, 0.000
75.610, 0.000
75.620, 0.000
75.630, 0.000
75.640, 0.000
75.650, 0.000
75.660, 0.000
75.670, 0.000
75.680, 0.000
75.690, 0.000
75.700, 0.000
75.710, 0.000
75.720, 0.000
75.730, 0.000
75.740, 0.001
75.750, 0.002
75.760, 0.005
75.770, 0.010
75.780, 0.021
75.790, 0.039
75.800, 0.069
75.810, 0.113
75.820, 0.174
75.830, 0.250
75.840, 0.336
75.850, 0.422
75.860, 0.495
75.870, 0.544
75.880, 0.558
75.890, 0.536
75.900, 0.481
75.910, 0.403
75.920, 0.316
75.930, 0.232
75.940, 0.159
75.950, 0.102
75.960, 0.061
75.970, 0.035
75.980, 0.020
75.990, 0.013
76.000, 0.013
76.010, 0.019
76.020, 0.031
76.030, 0.052
76.040, 0.080
76.050, 0.117
76.060, 0.159
76.070, 0.202
76.080, 0.241
76.090, 0.268
76.100, 0.279
76.110, 0.272
76.120, 0.247
76.130, 0.210
76.140, 0.167
76.150, 0.124
76.160, 0.086
76.170, 0.056
76.180, 0.034
76.190, 0.019
76.200, 0.010
76.210, 0.005
76.220, 0.002
76.230, 0.001
76.240, 0.000
76.250, 0.000
76.260, 0.000
76.270, 0.000
76.280, 0.000
76.290, 0.000
76.300, 0.000
76.310, 0.000
76.320, 0.000
76.330, 0.001
76.340, 0.001
76.350, 0.002
76.360, 0.004
76.370, 0.006
76.380, 0.009
76.390, 0.013
76.400, 0.018
76.410, 0.024
76.420, 0.033
76.430, 0.047
76.440, 0.072
76.450, 0.114
76.460, 0.183
76.470, 0.290
76.480, 0.441
76.490, 0.637
76.500, 0.866
76.510, 1.105
76.520, 1.322
76.530, 1.480
76.540, 1.550
76.550, 1.519
76.560, 1.392
76.570, 1.194
76.580, 0.958
76.590, 0.720
76.600, 0.507
76.610, 0.336
76.620, 0.210
76.630, 0.127
76.640, 0.077
76.650, 0.051
76.660, 0.044
76.670, 0.052
76.680, 0.076
76.690, 0.118
76.700, 0.183
76.710, 0.270
76.720, 0.379
76.730, 0.499
76.740, 0.617
76.750, 0.716
76.760, 0.779
76.770, 0.795
76.780, 0.762
76.790, 0.687
76.800, 0.584
76.810, 0.469
76.820, 0.359
76.830, 0.262
76.840, 0.183
76.850, 0.124
76.860, 0.081
76.870, 0.052
76.880, 0.032
76.890, 0.019
76.900, 0.011
76.910, 0.006
76.920, 0.003
76.930, 0.002
76.940, 0.001
76.950, 0.001
76.960, 0.002
76.970, 0.003
76.980, 0.006
76.990, 0.009
77.000, 0.013
77.010, 0.017
77.020, 0.022
77.030, 0.026
77.040, 0.028
77.050, 0.029
77.060, 0.029
77.070, 0.026
77.080, 0.022
77.090, 0.018
77.100, 0.013
77.110, 0.009
77.120, 0.006
77.130, 0.004
77.140, 0.002
77.150, 0.001
77.160, 0.001
77.170, 0.000
77.180, 0.000
77.190, 0.000
77.200, 0.000
77.210, 0.000
77.220, 0.000
77.230, 0.000
77.240, 0.000
77.250, 0.000
77.260, 0.000
77.270, 0.000
77.280, 0.000
77.290, 0.000
77.300, 0.000
77.310, 0.000
77.320, 0.000
77.330, 0.000
77.340, 0.000
77.350, 0.000
77.360, 0.000
77.370, 0.000
77.380, 0.000
77.390, 0.000
77.400, 0.000
77.410, 0.000
77.420, 0.000
77.430, 0.001
77.440, 0.002
77.450, 0.004
77.460, 0.008
77.470, 0.016
77.480, 0.030
77.490, 0.052
77.500, 0.085
77.510, 0.130
77.520, 0.187
77.530, 0.251
77.540, 0.316
77.550, 0.371
77.560, 0.409
77.570, 0.421
77.580, 0.406
77.590, 0.366
77.600, 0.309
77.610, 0.244
77.620, 0.181
77.630, 0.125
77.640, 0.081
77.650, 0.049
77.660, 0.028
77.670, 0.016
77.680, 0.009
77.690, 0.008
77.700, 0.010
77.710, 0.016
77.720, 0.028
77.730, 0.045
77.740, 0.068
77.750, 0.097
77.760, 0.129
77.770, 0.161
77.780, 0.188
77.790, 0.206
77.800, 0.210
77.810, 0.201
77.820, 0.180
77.830, 0.151
77.840, 0.119
77.850, 0.087
77.860, 0.061
77.870, 0.040
77.880, 0.027
77.890, 0.020
77.900, 0.020
77.910, 0.026
77.920, 0.039
77.930, 0.058
77.940, 0.082
77.950, 0.109
77.960, 0.136
77.970, 0.159
77.980, 0.175
77.990, 0.179
78.000, 0.172
78.010, 0.155
78.020, 0.130
78.030, 0.103
78.040, 0.076
78.050, 0.052
78.060, 0.034
78.070, 0.021
78.080, 0.012
78.090, 0.007
78.100, 0.004
78.110, 0.003
78.120, 0.004
78.130, 0.007
78.140, 0.011
78.150, 0.018
78.160, 0.028
78.170, 0.040
78.180, 0.053
78.190, 0.067
78.200, 0.079
78.210, 0.087
78.220, 0.090
78.230, 0.087
78.240, 0.078
78.250, 0.066
78.260, 0.052
78.270, 0.039
78.280, 0.027
78.290, 0.017
78.300, 0.011
78.310, 0.006
78.320, 0.003
78.330, 0.002
78.340, 0.001
78.350, 0.000
78.360, 0.000
78.370, 0.000
78.380, 0.000
78.390, 0.000
78.400, 0.000
78.410, 0.000
78.420, 0.000
78.430, 0.000
78.440, 0.000
78.450, 0.000
78.460, 0.000
78.470, 0.000
78.480, 0.000
78.490, 0.000
78.500, 0.000
78.510, 0.000
78.520, 0.000
78.530, 0.000
78.540, 0.000
78.550, 0.000
78.560, 0.000
78.570, 0.001
78.580, 0.001
78.590, 0.002
78.600, 0.003
78.610, 0.004
78.620, 0.005
78.630, 0.007
78.640, 0.009
78.650, 0.010
78.660, 0.011
78.670, 0.011
78.680, 0.010
78.690, 0.009
78.700, 0.008
78.710, 0.006
78.720, 0.004
78.730, 0.003
78.740, 0.002
78.750, 0.001
78.760, 0.001
78.770, 0.000
78.780, 0.000
78.790, 0.000
78.800, 0.000
78.810, 0.000
78.820, 0.001
78.830, 0.001
78.840, 0.002
78.850, 0.002
78.860, 0.003
78.870, 0.004
78.880, 0.005
78.890, 0.005
78.900, 0.005
78.910, 0.005
78.920, 0.005
78.930, 0.004
78.940, 0.003
78.950, 0.003
78.960, 0.002
78.970, 0.002
78.980, 0.003
78.990, 0.004
79.000, 0.006
79.010, 0.008
79.020, 0.011
79.030, 0.014
79.040, 0.016
79.050, 0.018
79.060, 0.019
79.070, 0.019
79.080, 0.017
79.090, 0.015
79.100, 0.012
79.110, 0.009
79.120, 0.006
79.130, 0.004
79.140, 0.003
79.150, 0.002
79.160, 0.001
79.170, 0.000
79.180, 0.000
79.190, 0.000
79.200, 0.000
79.210, 0.001
79.220, 0.001
79.230, 0.002
79.240, 0.003
79.250, 0.005
79.260, 0.006
79.270, 0.007
79.280, 0.009
79.290, 0.009
79.300, 0.010
79.310, 0.009
79.320, 0.008
79.330, 0.007
79.340, 0.005
79.350, 0.004
79.360, 0.003
79.370, 0.002
79.380, 0.001
79.390, 0.001
79.400, 0.000
79.410, 0.000
79.420, 0.000
79.430, 0.000
79.440, 0.000
79.450, 0.000
79.460, 0.000
79.470, 0.000
79.480, 0.000
79.490, 0.000
79.500, 0.000
79.510, 0.000
79.520, 0.000
79.530, 0.000
79.540, 0.000
79.550, 0.000
79.560, 0.000
79.570, 0.000
79.580, 0.000
79.590, 0.000
79.600, 0.000
79.610, 0.000
79.620, 0.001
79.630, 0.001
79.640, 0.002
79.650, 0.003
79.660, 0.005
79.670, 0.006
79.680, 0.009
79.690, 0.011
79.700, 0.012
79.710, 0.013
79.720, 0.013
79.730, 0.013
79.740, 0.011
79.750, 0.010
79.760, 0.008
79.770, 0.006
79.780, 0.004
79.790, 0.003
79.800, 0.002
79.810, 0.001
79.820, 0.002
79.830, 0.005
79.840, 0.010
79.850, 0.023
79.860, 0.047
79.870, 0.092
79.880, 0.168
79.890, 0.287
79.900, 0.460
79.910, 0.691
79.920, 0.973
79.930, 1.283
79.940, 1.586
79.950, 1.838
79.960, 1.995
79.970, 2.031
79.980, 1.937
79.990, 1.732
80.000, 1.451
80.010, 1.140
80.020, 0.839
80.030, 0.579
80.040, 0.374
80.050, 0.227
80.060, 0.130
80.070, 0.071
80.080, 0.040
80.090, 0.028
80.100, 0.032
80.110, 0.052
80.120, 0.090
80.130, 0.151
80.140, 0.240
80.150, 0.358
80.160, 0.500
80.170, 0.655
80.180, 0.805
80.190, 0.926
80.200, 0.999
80.210, 1.010
80.220, 0.957
80.230, 0.850
80.240, 0.708
80.250, 0.552
80.260, 0.404
80.270, 0.276
80.280, 0.178
80.290, 0.107
80.300, 0.060
80.310, 0.032
80.320, 0.016
80.330, 0.007
80.340, 0.003
80.350, 0.001
80.360, 0.000
80.370, 0.000
80.380, 0.000
80.390, 0.000
80.400, 0.000
